title,value
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
Durant's 34 lifts slumping Nets to second win of the season,1
Division I basketball composite schedule,1
Durant's 34 lifts slumping Nets to second win of the season,1
Williams leads Memphis with 17 in 76-67 win over Vanderbilt,1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
"Jazz rout Grizzlies 121-105, improve to 4-0 at home",1
What Rick Barnes wants Tennessee basketball to do better after Gonzaga exhibition,1
Bronny James' basketball game abruptly ends due to gun scare: reports,1
What channel is K-State on? How to watch Kansas State basketball vs. UT Rio Grande Valley,1
New minor league pro basketball team Colorado Springs Crossovers to debut Saturday,1
No. 19 Arizona's Ware out for the season with knee injury,1
Florida Gators Basketball 2022-23 Player Profile: Center Aleks Szymczyk,1
College hoops to play on Election Day after NCAA rule change,1
Remembering the Legend: Jay Nidiffer,1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
"Batcho, No. 25 Texas Tech overpower Northwestern State 73-49",1
"Murray, Patrick McCaffery combine for 42, Iowa beats NC A&T",1
March Madness a bedrock in ever-changing college landscape,1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
Transfer portal causing ripple effecting hoops recruiting,1
"Herro's 3 with 1.8 seconds left lifts Heat by Kings, 110-107",1
Season preview with ETSU Head Basketball Coach Desmond Oliver,1
"Emoni Bates drops 30, No. 22 Michigan beats E Michigan 88-83",1
"Freshmen lead No. 18 Virginia in rout of Monmouth, 89-42",1
Australia Opt Out Of Basketball World Cup Qualifier In Iran,1
No. 13 Hoosiers rout Morehead St. 88-53 in opener,1
Buckeye Valley Family YMCA nearing close of basketball registrations,1
Seattle U women's basketball team ready to prove doubters wrong in 2022-23 season,1
Litigant Alleges Georgia Judge Has 'Close Personal Relationship' With Defendants,1
K-State beats UT Rio Grande Valley 93-59 in Tang's debut,1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
UConn women eager for final tuneup before season tips,1
"Miles scores 26, leads No. 14 TCU to 77-64 win over Lamar",1
Belmont Athletics announces launch of 'In Layman's Terms' hosted by NewsChannel 5's Steve Layman,1
Morehouse Cancels Basketball Event With Kanye West's Donda Academy [Photo],1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
"Broughton, two others sign to USD women on Signing Day",1
"No. 3 Houston overcomes slick floor, beats Saint Joe's 81-55",1
Duncanville boys basketball team stripped of 2022 6A state title by UIL for using an ineligible player,1
Taylor propels Texas A&M over UL Monroe 87-54,1
"St. Aug hosts Patrick H. Alexander, Jr. Basketball Showcase",1
"Love, Allen lead short-handed Cavaliers to rout of Pistons",1
AP source: Katie Meier suspended for Miami's opening 3 games,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Brunson, Barrett help Knicks rally to beat 76ers 106-104",1
Duncanville boys basketball program stripped of UIL state title; girls team given playoff ban,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
Wisconsin beats Stanford 60-50 at Brewers' home stadium,1
Scouting the 2022-23 Syracuse men's basketball team (Letter from the Editor),1
Penn State Basketball Snapshot Profile: Andrew Funk,1
"Fox scores 32, Kings deal Lakers 5th straight loss 120-114",1
Williams leads Memphis with 17 in 76-67 win over Vanderbilt,1
"Putin won't join US, other countries at summit. He doesn't want to hear about Ukraine",1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
Louisville escapes major sanctions in hoops bribery case,1
"Gonzaga, Big 12 meet to discuss possibility of Zags joining conference",1
"Transfers Garcia, Cooper help Minnesota top Western Michigan",1
Doncic's 30-point streak hits 8 games as Mavs beat Raptors,1
Hartford men's basketball coach John Gallagher resigns,1
No. 15 Auburn uses second-half rally to beat South Florida,1
UAPB wins 87-55 against Champion Christian,1
Reilly's 23 points leads Sacred Heart over Hartford 77-70,1
"Council, defense lift No. 10 Arkansas past Fordham, 74-48",1
"From Spain to Tampa, they continue to play together",1
No. 10 Arkansas routs North Dakota State in opener 76-58,1
Miami University basketball: What to look for in 2022-23 season,1
Everything you need to know about 2022-23 women's college basketball season,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
"Garland scores 29 in return, Cavs edge Celtics 114-113 in OT",1
"Analysis: Jazz, Spurs off to surprising fast starts in West",1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
Louisville escapes major sanctions in hoops bribery case,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Murray, Patrick McCaffery combine for 42, Iowa beats NC A&T",1
Louisville escapes major sanctions in hoops bribery case,1
Jailed US basketball star Brittney Griner moved to penal colony in Russia,1
Shannon scores 24 as Illinois beats Eastern Illinois 87-57,1
The driving force of the Big 12? Bob Huggins can see a future where hoops is just as big as football,1
"Bey, Cunningham lead Pistons past defending champ Warriors",1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
Hartford men's basketball coach John Gallagher resigns,1
"Gobert out for Wolves, placed in health and safety protocols",1
"Bey, Cunningham lead Pistons past defending champ Warriors",1
KU basketball opens the season against Omaha on Monday. Here's how to watch Kansas,1
"No. 12 Texas bolts to big lead, shuts down Houston Christian",1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
"Gobert out for Wolves, placed in health and safety protocols",1
No. 18 Arizona's Ramey suspended first 3 games,1
"Emoni Bates drops 30, No. 22 Michigan beats E Michigan 88-83",1
"Freshmen lead No. 18 Virginia in rout of Monmouth, 89-42",1
Hartford men's basketball coach John Gallagher resigns,1
Reilly's 23 points leads Sacred Heart over Hartford 77-70,1
Utah clubs Long Island in Strickland's coaching debut,1
K-State beats UT Rio Grande Valley 93-59 in Tang's debut,1
No. 10 Arkansas routs North Dakota State in opener 76-58,1
"Transfers Garcia, Cooper help Minnesota top Western Michigan",1
No. 2 Stanford defeats Pacific on the road 98-44,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Doncic's 30-point streak hits 8 games as Mavs beat Raptors,1
"White, Kelly, lead UNC Wilmington past DII Allen",1
March Madness a bedrock in ever-changing college landscape,1
"Pedulla scores career-high 20, Virginia Tech beats Lehigh",1
Durant's 34 lifts slumping Nets to second win of the season,1
Utah clubs Long Island in Strickland's coaching debut,1
"Council, defense lift No. 10 Arkansas past Fordham, 74-48",1
Louisville escapes major sanctions in hoops bribery case,1
Owens' double-double sparks No. 18 Baylor women past Lamar,1
"Kansas imposes four-game suspension on basketball coach Bill Self, top assistant Kurtis Townsend",1
Kansas suspends Self for 4 games in ongoing infractions case,1
Key's 17 leads No. 11 Volunteers over Tennessee Tech 75-43,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
"Analysis: Jazz, Spurs off to surprising fast starts in West",1
Owens' double-double sparks No. 18 Baylor women past Lamar,1
No. 13 Hoosiers rout Morehead St. 88-53 in opener,1
"'Now it's about moving forward.' How Kenny Payne, U of L basketball reacted to NCAA ruling",1
"Monika Czinano carries Minnesota's torch with women's college basketball standouts Paige Bueckers, Ayoka Lee injured",1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
Maryland opens Willard era with 71-49 win over Niagara,1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
"George, Clippers rally past Spurs for third straight victory",1
Wisconsin basketball at AmFam Field; gearing for Brew City Battle,1
Louisville escapes major sanctions in hoops bribery case,1
"Detroit Mercy hits 13 3-pointers, beats Rochester 93-65",1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
Kalkbrenner leads No. 9 Creighton in 96-61 rout of N Dakota,1
What Are Those? Examining Keldon Johnson's Shoes,1
Transfer portal causing ripple effecting hoops recruiting,1
ACC Packs on Sale for Georgia Tech Men's Basketball,1
Indiana Pacers hold on to beat Miami Heat 101-99,1
"New Release: Does The World Really Need This $4,000 Smart Basketball Hoop?",1
Kansas suspends Self for 4 games in ongoing infractions case,1
Hartford men's basketball coach John Gallagher resigns,1
Key's 17 leads No. 11 Volunteers over Tennessee Tech 75-43,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
USA on brink of clinching spot in 2023 Basketball World Cup,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
"Brown scores 24, Beal struggles as Celtics roll 112-94",1
Filipowski leads No. 7 Duke's 84-38 rout of SC Upstate,1
Desmond Ferguson to start $1M rehab of Lansing warehouse for Moneyball Sportswear headquarters,1
Oklahoma State vs. UTRGV women's basketball: Three things to know about season opener,1
"Austin Peay State University Women's Basketball hosts Cumberland, Monday",1
"White, Kelly, lead UNC Wilmington past DII Allen",1
"Reston Star Student Athlete: 'Hayden Excels In Sports, Academics'",1
Team preview: Lindsay Lane boys basketball,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Prep Girls Basketball: Stanley-Boyd's Becker signs with Flagler College,1
No. 15 Auburn uses second-half rally to beat South Florida,1
"No. 24 Dayton pulls away late, beats SMU 74-62",1
Mountain West hires WCC Commissioner Gloria Nevarez,1
"No. 12 Texas bolts to big lead, shuts down Houston Christian",1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
"Pedulla scores career-high 20, Virginia Tech beats Lehigh",1
"Bey, Cunningham lead Pistons past defending champ Warriors",1
"Harden, Maxey lead 76ers past Wizards 118-111",1
Fadeaway World Authors,1
Gamecocks win season opener at Colonial Life Arena,1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
"No. 12 Texas bolts to big lead, shuts down Houston Christian",1
"Putin won't join US, other countries at summit. He doesn't want to hear about Ukraine",1
Utah clubs Long Island in Strickland's coaching debut,1
"Oquendo, Anselem lead Georgia past Western Carolina 68-55",1
"Brown scores 24, Beal struggles as Celtics roll 112-94",1
Florida State women's basketball: Freshman Ta'Niya Latson drops 36 in Seminoles' exhibition win,1
Key's double-double powers Ohio St. past Charleston Southern,1
No. 13 Hoosiers rout Morehead St. 88-53 in opener,1
"Pedulla scores career-high 20, Virginia Tech beats Lehigh",1
"Oquendo, Anselem lead Georgia past Western Carolina 68-55",1
West Liberty Men's Basketball Ranked 8th in NABC Preseason Poll,1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
Magic Johnson Appears On Shannon Sharpe's Show & Says His Family Takes Month-Long Vacations & Wife Chooses Who Comes,1
"Tatum scores 36, Celtics rally to hold off Bulls 123-119",1
"Emoni Bates drops 30, No. 22 Michigan beats E Michigan 88-83",1
"Gethro Muscadin, ex-Kansas, New Mexico forward, dies at 20",1
"Murray, Patrick McCaffery combine for 42, Iowa beats NC A&T",1
Report: Gonzaga Interested in Joining Big 12 Conference,1
PHOTO GALLERY: Indiana Basketball vs. Saint Francis,1
WATCH: Jalen Hood-Schifino Finds Trayce Jackson-Davis for Alley-Oop,1
St. Thomas (MN) never threatened in downing Chicago St.,1
"White, Kelly, lead UNC Wilmington past DII Allen",1
NBA League Pass Promo Code: How To Watch Every NBA Live Stream For Free,1
Key's double-double powers Ohio St. past Charleston Southern,1
"Council, defense lift No. 10 Arkansas past Fordham, 74-48",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Huerter, Mitchell propel Kings past Hornets 115-108",1
"Pangle, James Franklin (Cleveland)",1
"Hyland scores 24 points, Nuggets beat the Spurs 126-101",1
"George, Clippers rally past Spurs for third straight victory",1
"Batcho, No. 25 Texas Tech overpower Northwestern State 73-49",1
Bill Self suspended for 4 games to start Kansas basketball season,1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
"Harden, Maxey lead 76ers past Wizards 118-111",1
"George, Clippers rally past Spurs for third straight victory",1
Wisconsin beats Stanford 60-50 at Brewers' home stadium,1
"Gethro Muscadin, ex-Kansas, New Mexico forward, dies",1
Notre Dame takes on California in NBC's first-ever women's college basketball game,1
Watch: Kentucky Releases Hype Video Ahead of Season-Opener Against Howard,1
Wisconsin beats Stanford 60-50 at Brewers' home stadium,1
No. 10 Arkansas routs North Dakota State in opener 76-58,1
Watch: Kentucky Releases Hype Video Ahead of Season-Opener Against Howard,1
"Gethro Muscadin, ex-Kansas, New Mexico forward, dies",1
Filipowski leads No. 7 Duke's 84-38 rout of SC Upstate,1
Duncanville boys basketball team opts out of postseason play after getting title stripped,1
CBS Sports has biggest question for UNC basketball program in 2022-23,1
Whippets begin soccer and basketball seasons,1
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
Meet your top five boys high school basketball players,1
Louisville escapes major sanctions in hoops bribery case,1
PHOTOS: Tennessee wins 2022-23 home opener versus UMass,1
WATCH: Xavier Johnson Finds Trayce Jackson-Davis for Give-and-Go Slam Dunk,1
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
From senate to sideline: Brown named high school hoops coach,1
"Analysis: Jazz, Spurs off to surprising fast starts in West",1
Former Mizzou Basketball Player Found Dead in Alleged Murder-Suicide,1
"Gobert out for Wolves, placed in health and safety protocols",1
"Gobert out for Wolves, placed in health and safety protocols",1
10 women's college basketball players not on your radar who should be,1
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
"No. 24 Dayton pulls away late, beats SMU 74-62",1
Freshmen lead No. 20 Alabama past Longwood 75-54 in opener,1
Sabrina Ionescu Joins Oregon Basketball's Staff As Director of Athletic Culture,1
Lady Hurricanes Ranked #14 in WBCA Poll,1
Morehouse cancels tournament featuring Kanye West's academy,1
Utah clubs Long Island in Strickland's coaching debut,1
"Council, defense lift No. 10 Arkansas past Fordham, 74-48",1
"Butler takes over late, Heat rally past Warriors 116-109",1
Durant's 34 lifts slumping Nets to second win of the season,1
"Hyland scores 24 points, Nuggets beat the Spurs 126-101",1
Here's a Complete Rundown of UNC Men's Basketball Players Named to Award Watch Lists,1
"Gobert out for Wolves, placed in health and safety protocols",1
Shannon scores 24 as Illinois beats Eastern Illinois 87-57,1
"Duncanville boys basketball team stripped of state title, girls coach suspended",1
Edey near perfect as Purdue handles Austin Peay 63-44,1
"Herro's 3 with 1.8 seconds left lifts Heat by Kings, 110-107",1
Clippers edge Rockets 95-93 on George's clutch jumpers,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
UOG Athletic Hall of Fame names Class of 2022,1
Louisville escapes major sanctions in hoops bribery case,1
See photos from Wisconsin's college basketball games at American Family Field,1
"Oquendo, Anselem lead Georgia past Western Carolina 68-55",1
"Lynx extend Reeve, elevate her to president of basketball operations",1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
St. Thomas (MN) never threatened in downing Chicago St.,1
"Iowa basketball commit Ava Jones signs letter of intent, months after tragic accident",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Williams leads Memphis with 17 in 76-67 win over Vanderbilt,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
Lebanon high school basketball three-star forward Jarred Hall commits to Tulsa,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
Ben Simmons Gets Real About Nets' Players-Only Meeting,1
March Madness a bedrock in ever-changing college landscape,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
"How to watch Oklahoma State vs. Southern Illinois men's basketball: Tipoff time, livestream and more",1
Takeoff shooting may have started from argument over basketball: TMZ,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
Kent Youngblood's Gophers women's basketball forecast: Injuries complicate already young roster,1
No Gobert; Towns leads Wolves to 129-117 win over Rockets,1
"Williamson, Appleby lead Wake Forest over Georgia",1
"Freshmen lead No. 18 Virginia in rout of Monmouth, 89-42",1
Analysis: First impressions of the Husky men's basketball team after UW's season opener,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
Head coach Buzz Williams' press conference after Aggies' defeat Louisiana Monroe 87-54,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Transfer portal causing ripple effecting hoops recruiting,1
"Gethro Muscadin, ex-Kansas, New Mexico forward, dies at 22",1
Raider basketball teams growing up together,1
Wizards' Kyle Kuzma blows wide-open dunk attempt vs 76ers,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
IAHS basketball picks up first win,1
Wilson leads No. 5 Kansas to 82-59 rout of North Dakota St,1
Ella Wanzer: ‘I think that we have a ton of great players',1
K-State beats UT Rio Grande Valley 93-59 in Tang's debut,1
Freshmen lead No. 20 Alabama past Longwood 75-54 in opener,1
"Putin won't join US, other countries at summit. He doesn't want to hear about Ukraine",1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
Lane Kiffin hilariously explains why he never played in the Alabama staff basketball games,1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
UAPB wins 87-55 against Champion Christian,1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
Key's 17 leads No. 11 Volunteers over Tennessee Tech 75-43,1
College hoops to play on Election Day after NCAA rule change,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"Brown scores 24, Beal struggles as Celtics roll 112-94",1
"Love, Allen lead short-handed Cavaliers to rout of Pistons",1
Doncic's 30-point streak hits 8 games as Mavs beat Raptors,1
"Zion back with double-double, Pelicans rout Clippers 112-91",1
"Reeves, Fredrick lead No. 4 Kentucky past Howard 95-63",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
James Franklin Pangle,1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
Key's 17 leads No. 11 Volunteers over Tennessee Tech 75-43,1
"Miles scores 26, leads No. 14 TCU to 77-64 win over Lamar",1
Kuzma scores 36 to lead Wizards past Mavericks 113-105,1
St. Thomas (MN) never threatened in downing Chicago St.,1
From senate to sideline: Brown named high school hoops coach,1
"Garland scores 29 in return, Cavs edge Celtics 114-113 in OT",1
Clemson basketball coach Brad Brownell after loss to South Carolina,1
"Holiday delivers as Bucks nip Pistons 110-108, stay unbeaten",1
Timme scores 22 as No. 2 Gonzaga beats North Florida 104-63,1
"Oquendo, Anselem lead Georgia past Western Carolina 68-55",1
"Nash out as Nets coach after poor start, more controversy",1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
"Huerter, Mitchell propel Kings past Hornets 115-108",1
"Council, defense lift No. 10 Arkansas past Fordham, 74-48",1
"Pedulla scores career-high 20, Virginia Tech beats Lehigh",1
AP source: Katie Meier suspended for Miami's opening 3 games,1
From senate to sideline: Brown named high school hoops coach,1
Lewis-Clark State Women's Basketball Signs Stanwood's Tatum Brager to 2023-24 Roster,1
"Gobert out for Wolves, placed in health and safety protocols",1
Louisville escapes major sanctions in hoops bribery case,1
Gophers men's basketball forecast: Talent improved but young team will go through growing pains,1
"Gethro Muscadin, ex-Kansas, New Mexico forward, dies at 20",1
"2022-23 Dallas-area boys basketball preview: Preseason all-area team, rankings and more",1
"Herro's 3 with 1.8 seconds left lifts Heat by Kings, 110-107",1
Paul George scores 34 as Clippers stumble against Jazz,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
Florida State's Brooke Wyckoff stops by ABC 27 studios to talk Seminole hoops,1
Shannon scores 24 as Illinois beats Eastern Illinois 87-57,1
MiLaysia Fulwiley stays home to play basketball at the University of South Carolina,1
Huggins comments on Gonzaga-Big 12 rumors,1
Kalkbrenner leads No. 9 Creighton in 96-61 rout of N Dakota,1
"Tipton scores 21, Bellarmine holds off Louisville 67-66",1
Doncic's 30-point streak hits 8 games as Mavs beat Raptors,1
Another 30-point game by Doncic leads Mavericks past Jazz,1
"Hyland scores 24 points, Nuggets beat the Spurs 126-101",1
Key's double-double powers Ohio St. past Charleston Southern,1
"Love, Allen lead short-handed Cavaliers to rout of Pistons",1
St. Thomas (MN) never threatened in downing Chicago St.,1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
Wilson leads No. 5 Kansas to 82-59 rout of North Dakota St,1
VYPE Coaches Corner: Russell Carr Westbury Christian Basketball,1
Mountain West hires WCC commissioner Gloria Nevarez for same role,1
Five storylines to watch for the 2022-2023 Ohio State basketball season,1
"Nets make Jacque Vaughn coach, decide against Udoka pursuit",1
"Oquendo, Anselem lead Georgia past Western Carolina 68-55",1
Utah clubs Long Island in Strickland's coaching debut,1
"Gobert out for Wolves, placed in health and safety protocols",1
Austin Peay State University Women's Basketball takes on Tusculum at the Dunn Center,1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
No. 19 Arizona's Ware out for the season with knee injury – KION546,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
Kalkbrenner leads No. 9 Creighton in 96-61 rout of N Dakota,1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
March Madness a bedrock in ever-changing college landscape,1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
"After two years away, Sarah Ashlee Barker back home with Alabama women's basketball",1
You Can Never Go Wrong With Getting a New Pair of Air Jordan Shoes,1
"Brown scores 24, Beal struggles as Celtics roll 112-94",1
"Bey, Cunningham lead Pistons past defending champ Warriors",1
"No. 12 Texas bolts to big lead, shuts down Houston Christian",1
From senate to sideline: Brown named high school hoops coach,1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
"Suns win 5th straight behind Johnson, beat Wolves 116-107",1
Durant's 34 lifts slumping Nets to second win of the season,1
"In NIL era, business is good for college hoops returnees",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"Love, Allen lead short-handed Cavaliers to rout of Pistons",1
Edey near perfect as Purdue handles Austin Peay 63-44,1
Kalkbrenner leads No. 9 Creighton in 96-61 rout of N Dakota,1
Ferris men's basketball set for exhibition at Michigan on Friday,1
Stella: Give the CSU women's basketball team the support they deserve,1
Sanogo named to NABC Division I Player of the Year preseason watch list,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"Suns win 5th straight behind Johnson, beat Wolves 116-107",1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
Exploring Colorado's future and its relationship to the Mountain West,1
"Reeves, Fredrick lead No. 4 Kentucky past Howard 95-63",1
NIL money a magnet for college basketball players,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
'Plan for chaos': Roster upheaval dominates college hoops,1
March Madness a bedrock in ever-changing college landscape,1
"No. 3 Houston overcomes slick floor, beats Saint Joe's 81-55",1
UW women's basketball lands another heralded recruiting class,1
Small uptick in Black female coaches at Power Five schools,1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
Kalkbrenner leads No. 9 Creighton in 96-61 rout of N Dakota,1
Clippers edge Rockets 95-93 on George's clutch jumpers,1
No. 18 Arizona's Ramey suspended first 3 games,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Kansas imposes four-game suspension on basketball coach Bill Self, top assistant Kurtis Townsend",1
"Miles scores 26, leads No. 14 TCU to 77-64 win over Lamar",1
"Gobert out for Wolves, placed in health and safety protocols",1
The Extra Point: Can Alabama Basketball Rebound From Last Season?,1
Portal chaos puts pressure on hoops coaches in lower levels,1
"Hyland scores 24 points, Nuggets beat the Spurs 126-101",1
AP source: Katie Meier suspended for Miami's opening 3 games,1
UAPB wins 87-55 against Champion Christian,1
"Celtics, New Balance join in rehab of basketball court at Dot Y",1
Brevin Galloway embraces Clemson basketball life video,1
Wilson leads No. 5 Kansas to 82-59 rout of North Dakota St,1
From senate to sideline: Brown named high school hoops coach,1
Top-100 guard George Washington III commits to Michigan basketball,1
"Garland scores 29 in return, Cavs edge Celtics 114-113 in OT",1
"Jimmer's new goal: The U.S. Olympic team, in 3x3 basketball",1
"Pedulla scores career-high 20, Virginia Tech beats Lehigh",1
"Missouri tops Penn 92-85, both hit 16 3-pointers",1
5-Star Recruit Rob Dillingham Leaving Donda Sports,1
Person of the Week: Larry Reetz,1
"Brown scores 24, Beal struggles as Celtics roll 112-94",1
Utah clubs Long Island in Strickland's coaching debut,1
Louisville escapes major sanctions in basketball bribery case,1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
"Matthews, Mitchell, Stevenson lead WVU over Mount St. Mary's",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Check out the Mid Penn girl's basketball teams at media day,1
Alert: Jailed American basketball star Brittney Griner's legal team says she has been moved to a penal colony in Russia,1
Getting to know first-year LSU basketball coach Matt McMahon,1
St Andrews Girls heading to Div 1 Basketball Colleges,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
"Zion back with double-double, Pelicans rout Clippers 112-91",1
UVA Women's Basketball Officially Signs Kymora Johnson and Olivia McGhee,1
WATCH: Xavier Johnson Scores First Basket of Hoosiers' 2022-23 Season,1
Maryland opens Willard era with 71-49 win over Niagara,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
"Local Sports Schedule Tuesday, Nov. 8-Friday, Nov. 12",1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
"Beran, Buie lead Northwestern's rout of Chicago State 85-54",1
"Love, Allen lead short-handed Cavaliers to rout of Pistons",1
March Madness a bedrock in ever-changing college landscape,1
A five-star player cuts his list. Did UK make it? And other top links from the Next Cats blog.,1
What will the Gophers men's basketball starting lineup look like?,1
Marcus Fuller's Gophers men's basketball forecast: Talent has improved but young team will go through growing pains,1
"Garland scores 29 in return, Cavs edge Celtics 114-113 in OT",1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
Filipowski leads No. 7 Duke's 84-38 rout of SC Upstate,1
FGCU men's basketball upsets USC on road in Pat Chambers' debut as Eagles coach,1
Iconic Lithuania Tie Dyed Olympic basketball Jerseys 30th Anniversary 1992-2022 Still a Sought After Collectible,1
NIL money a magnet for college basketball players,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
Louisville escapes major sanctions in hoops bribery case,1
"Suns win 5th straight behind Johnson, beat Wolves 116-107",1
"Obanor, Tyson lead No. 25 Texas Tech past Texas Southern",1
"Quintana, Goodrick help carry Cal Baptist past NJIT",1
"No. 9 Creighton overcomes cold shooting, beats St. Thomas",1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"DeKalb, Woodlan, Bishop Dwenger start girls basketball season with wins",1
"Hannah Jump hits five 3s, Stephen Curry watches Stanford win",1
Lids and KLUTCH Sports Group Launch a First-of-Its-Kind Basketball NIL Partnership,1
Wisconsin beats Stanford 60-50 at Brewers' home stadium,1
From senate to sideline: Brown named high school hoops coach,1
"Gobert out for Wolves, placed in health and safety protocols",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Owens' double-double sparks No. 18 Baylor women past Lamar,1
"Tatum scores 36, Celtics rally to hold off Bulls 123-119",1
NIL money a magnet for college basketball players,1
New head coach for women's basketball sees opportunity over pressure,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
Jon Rothstein Reveals His College Basketball Preseason No. 1,1
March Madness a bedrock in ever-changing college landscape,1
FULL VIDEO: YAK Basketball Just Dominated Philadelphia,1
"Garland scores 29 in return, Cavs edge Celtics 114-113 in OT",1
