title,value
All of the Times Kate Middleton's Proved She's the Sportiest Royal,0
Cirstea hits out at Adidas over player contracts,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
"Nadal in Sydney, Swiatek in Brisbane before Australian Open",0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Defending doubles champions reach title match at WTA Finals,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
"Nadal in Sydney, Swiatek in Brisbane before Australian Open",0
"The Tennis.com Podcast With Kamau Murray: Simon Cambers on His New Book, ""The Roger Federer Effect""",0
"Scoreboard – Nov. 10, 2022",0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
2022 WTA Finals tie break rules: Why is the match-decider played up to 7 points?,0
"Nadal in Sydney, Swiatek in Brisbane before Australian Open",0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
Bluedorn and Haler Represent St. James at State Tennis Tournament,0
St. James Area Tennis Reaches State Consolation Championship,0
Tennis-Garcia outguns Sabalenka in Texas to win WTA Finals,0
"Canines, anyone? Westminster dog show heads to tennis center",0
Galena's Inda named singles player of the year; Games brothers named top boys doubles team,0
"Patch Star Student Athlete: Ayden, Saline",0
"Netflix increasingly interested in live sports, bid for ATP tennis tour: report",0
John McGrath Presented Special Olympics Athlete of the Month Award,0
Women's tennis tour opens program to attract female coaches,0
Defending doubles champions reach title match at WTA Finals,0
Content former No 1 Ash Barty rules out tennis comeback,0
"This is Texas' favorite fall seasonal beverage, study says",0
Tennis-Garcia survives three-set epic to reach semis of WTA Finals,0
"Nadal in Sydney, Swiatek in Brisbane before Australian Open",0
Defending doubles champions reach title match at WTA Finals,0
"Tennis, Not Just Anyone: Dirk's Friends Serve Up Fun for Charity",0
Aggies tennis add three in 2023 signing class,0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
Favoritos vencem na estreia do ITF BT 200 de São Paulo no Beach Tennis,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Getränke-Geheimnis! Djokovic-Frau teilt gegen Kritiker aus,0
Defending doubles champions reach title match at WTA Finals,0
Raducanu made £22m in 2022 despite losing record thanks to Porsche & Dior deals,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Shapovalov advances at Paris Masters with win over Cerundolo,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
Netflix considered ATP tennis bid,0
Defending doubles champions reach title match at WTA Finals,0
Rune reaches Paris Masters semis after No. 1 Alcaraz retires,0
Top pickleball players take over Indian Wells Tennis Garden for 2022 national championships,0
What is the United Cup? The Australian Open warm-up tournament replacing the ATP Cup,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
"Television and radio – Nov. 3, 2022",0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Content former No 1 Ash Barty rules out tennis comeback,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Cincinnati native McNally earns spot in Australian Open main draw through USTA Wild Card Challenge,0
"Canines, anyone? Westminster dog show heads to tennis center",0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
"Crimson Tide Roll Call: Sunday, November 6, 2022",0
Wichita is home to top Pro Pickleball Players,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
Australia beats Slovakia to open Billie Jean King Cup,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
Rafael Nadal not optimistic about ATP Finals chances after shock Paris exit,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Waldoboro Hears Options for Correcting Recreation Grant Conflict from ‘70s,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Tory Burch Collaborated with Tennis Legend Billie Jean King,0
Emma Raducanu stuns in floral gown as she attends Dior Christmas installation at Harrods,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
Australia beats Slovakia to open Billie Jean King Cup,0
Pro Tennis Player Stylianos Poutis Moves To Miami To Start Online Businesses,0
Netflix is interested in carrying live sports: report,0
Tennis Star Sloane Stephens on Pickleball's Rise,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
Defending doubles champions reach title match at WTA Finals,0
"Benoit Paire regains 'desire to play and fight' in tennis, before retiring from ATP Challenger",0
Girls tennis: Section 1 teams dominate again at New York state championships,0
Masters 1000 de Paris : Simon renverse Murray au 1er tour pour le dernier tournoi de sa carrière,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
De Minaur stuns Medvedev at Paris Masters,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Felix's Firsts: Auger-Aliassime's Breakthrough Season,0
Make it 9 straight Division I titles for La Salle girls tennis,0
Defending doubles champions reach title match at WTA Finals,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
All 6 local tennis players fall in PIAA first round,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"Television and radio – Nov. 2, 2022",0
Power & Passion: Rublev Set For Third Nitto ATP Finals,0
Back For More: 2021 Semi-Finalist Ruud Returns To Turin,0
"""Nick doesn't worry about what people say about him""",0
Defending doubles champions reach title match at WTA Finals,0
Pickleball ping is music to Manhattan Beach players' ears,0
Pioneer announces all-area fall golf-tennis team,0
"""Caroline Garcia marked the history of French tennis"" at the WTA Masters",0
Florida to Host Gator Fall Invite,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Aptos' Holly Hegna earns SCCAL girls tennis title,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Gravity Media Returns as Host Broadcast Partner for the 2022 Billie Jean King Cup,0
Defending doubles champions reach title match at WTA Finals,0
WTA Finals open with delay; defending doubles champions win,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
"Letters: It's important to remember women pioneers in Title IX, many sports",0
WTA Finals open with delay; defending doubles champions win,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Emma Raducanu getting pep talks from Harry Kane to reignite tennis career,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Photos: Palm Desert tennis wins against Santiago Corona in CIF quarterfinals,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
"Holger Rune Breaking News, Photos, and Videos",0
Defending doubles champions reach title match at WTA Finals,0
Sports on TV for November 5-6,0
Chinese tennis player suspended on corruption charges,0
Unfinished Business: Nadal Returns To The Nitto ATP Finals,0
PEAK tennis team fifth at nationals,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
KINDER JOY OF MOVING TENNIS TROPHY INTERNATIONAL MASTER 2022 AT RAFA NADAL ACADEMY,0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
"Canines, anyone? Westminster dog show heads to tennis center",0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Paris Masters 1000: Simon overthrows Murray in the 1st round for the last tournament of his career,0
"Sports on TV: Tuesday, November 1, 2022",0
Tigers Set to Compete at Liberty Hidden Dual,0
"Mac Engel: Coco Gauff should pass on trying to be the next Serena, because that's impossible",0
UH tennis wraps up fall season at Rice Fall Invitational,0
Photos: Xavier Prep hosts Pacifica Christian in CIF-SS tennis semifinal,0
"Canines, anyone? Westminster dog show heads to tennis center",0
Vacaville girls tennis shuts out Atwater in section playoffs debut,0
Stan Wawrinka Chides Holger Rune: Stop Acting Like a Baby on Court!,0
WTA Finals open with delay; defending doubles champions win,0
Vacaville girls tennis sinks Vista del Lago in section quarterfinals,0
Men's Tennis Travels to Georgia Tech Invitational for Fall Season Finale,0
ESPN's Chris Fowler ‘could move to Fox' when his contract expires in early 2023,0
Defending doubles champions reach title match at WTA Finals,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
WTA Finals open with delay; defending doubles champions win,0
Content former No 1 Ash Barty rules out tennis comeback,0
The 147th Annual Westminster Kennel Club Dog Show to Be Held at the USTA Billie Jean King National Tennis Center,0
Defending doubles champions reach title match at WTA Finals,0
"Happy 35th Birthday Ana Ivanovic, 2023 International Tennis Hall of Fame candidate",0
Defending doubles champions reach title match at WTA Finals,0
Don't 'lose' mental approach brings girls tennis title to Mater Dei Catholic,0
Australia into Billie Jean King Cup semifinals; Canada wins,0
"Cori Gauff vs Daria Kasatkina: Predictions, odds, and how to watch or live stream 2022 WTA Finals in the US",0
Rebecca Kong keeps Torrey Pines High tennis legacy going with CIF individual crown,0
Novak Djokovic's wife insists nothing 'dodgy' about tennis star's Paris Masters drink,0
2021-2022 NFHS NSAA State Coaches of the Year Announced,0
Defending doubles champions reach title match at WTA Finals,0
Mountain View's Kevin Kim tops 3A Greater St. Helens League boys tennis all-league team,0
Montana State women's tennis finishes fall season at Gonzaga Invitational,0
WTA Finals open with delay; defending doubles champions win,0
The Moore Report: Why don't Black folks play pickleball?,0
Hamner Concludes Season at Fall Nationals,0
Photos: Anna Kournikova's Favorite Swimsuit Shots,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Louisville Parks and Recreation wants public opinion on Iroquois Park tennis courts,0
Tennis 2022: Stan Wawrinka at centre of fiery post-match drama in Paris,0
Bay View wins fifth team girls tennis title,0
MU tennis wins FIU Invitational,0
¿Dónde ver Novak Djokovic vs. Holger Rune por la final del Masters 1000 de París?,0
WTA Finals open with delay; defending doubles champions win,0
Sycamore Police seek information regarding ongoing damage to high school property,0
Women's Tennis Eager for Spring Season After Successful Fall,0
"Ash Barty rules out making comeback in tennis, other sport",0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"Tennis at 3 a.m. in Bercy, is that reasonable?",0
"UK external deficit, competitiveness a worry for long-term rating",0
Australia beats Slovakia to open Billie Jean King Cup,0
"Buzzer, the mobile platform for live short-form sports, today announced a new agreement with ATP Media (the global sales, broadcast production and",0
WTA Finals open with delay; defending doubles champions win,0
Manhattan Beach to open new pickleball courts at middle school,0
Defending doubles champions reach title match at WTA Finals,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"Television and radio – Nov. 10, 2022",0
WTA Finals open with delay; defending doubles champions win,0
"Nadal in Sydney, Swiatek in Brisbane before Australian Open",0
Lam tops boys 16 in Tan Holdings Tennis Classic,0
Sports Story Launches in December on Nintendo Switch,0
"Australia beats Britain, into final of Billie Jean King Cup",0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
2022 NewsTribune Girls Tennis Honor Roll,0
Wahoos Weekly: When and Where to Watch the Virginia Cavaliers This Week [11/1],0
Swiatek's top-10 streak reaches 13; Garcia beats Coco Gauff,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
WPIAL players earn top 4 finishes at PIAA tennis championships,0
Kudermetova and Mertens reached the final of the Final Tournament,0
Tigers Complete Day Two of Liberty Hidden Dual,0
Orrville High alums honored for sports successes,0
Daria Kasatkina makes it to Maldives with girlfriend Natalia Zabiiako after resurgent season,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
Definidos os primeiros campeões do ITF de Beach Tennis em São Paulo,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
Timothee Chalamet Buys Beverly Hills Estate from Kate Upton for $11 Million – See Photos from Inside!,0
Coco is definitely not next Serena,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
"Solid season, but Coachella Valley girls' tennis knocked out in CIF-SS first round",0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Justin-Siena Girls Tennis,0
Outdoor activities for teens,0
"After tragic crush, lost shoes await owners at Seoul gym",0
Tennis Star Sloane Stephens Reveals 'My Body Will Tell Me When I'm Ready To Stop' Playing The Sport,0
WTT World Cup final: Guoping Wang Chuqin and Sun Yingsha won the men's and women's singles champions,0
Table Tennis Fun,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
"Australia, Kazakhstan open with wins at Billie Jean King Cup",0
Tennis pro Marta Kostyuk in skimpy bikini for Tuesday show off,0
Tennis pro Ana Potapova soaks up the sun for vacation boat ride,0
"""Group of death"": Medvedev and Rublev got into a quartet with Djokovic and Tsitsipas at the ATP Final Tournament",0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
Candice Swanepoel stuns in triangle print bikini to promote Tropic of C,0
Nadal Swiatek To Play United Cup  ATP Tour,0
Venus Causes Stir About Tennis Future With Cryptic IG Post,0
Musetti gets off to strong start at Next Gen ATP Finals,0
Reward offered for info on Sycamore High School vandals,0
Punxsutawney Pickleball group receives permission to pursue grant for school tennis courts,0
WTA Finals open with delay; defending doubles champions win,0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
WTA Finals open with delay; defending doubles champions win,0
"Girls Tennis: All-Flight teams, 2022",0
"United Cup 2023: When is it, groups, nations, players, cities and how to watch new tennis tournament",0
Wimbledon altering all-white underwear rule to be more considerate to women: report,0
Down the Line: Nansemond River High product Shannon Evans II is starring in Spanish pro basketball,0
Guangdong men's table tennis team and Shanghai team meet in the final,0
7ª etapa do Circuito RJ de Beach Tennis encerra inscrições nesta sexta,0
Luigi's Mansion Should Be The Blueprint For Future Mario Games,0
WVU Hits the Road for Big 12 Fall Invite,0
"Tennis, ny stjärna går in i ATP-finalen som reserv: adjö Next Gen",0
Women's tennis tour opens program to attract female coaches,0
"Girls Tennis: All-State Third Team, 2022",0
Best Women's Tennis Players in Fort Worth for WTA Finals,0
Shapovalov advances at Paris Masters with win over Cerundolo,0
Twice French Open won: tennis,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
"Australia, Kazakhstan open with wins at Billie Jean King Cup",0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
"King gets, disagrees with, Swiatek's choice to skip BJK Cup",0
Asheville's public tennis courts to be dual-lined for pickleball play,0
"Prominent ESPN Broadcaster Could ""Test Free Agency"" Next Year",0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
"Girls Tennis: All-State First Team, 2022",0
"Huge Estate Home, Pools, Riverfront View, Tennis Court Found At These MD Dream Homes",0
Sania Mirza Asks A Painful Question In Her Cryptic Post Amid Reports Of Divorce From Shoaib Malik,0
6th annual Special Pops Charity Pickleball tournament held Saturday,0
"A Familiar Face, Vanja Klaric, Returns to the Courts for USF Women's Tennis",0
Jelena Dokic Says She Was Kicked 'Unconscious a Week Before the U.S. Open' When She Was 16,0
WTA Finals open with delay; defending doubles champions win,0
De Minaur stuns Medvedev at Paris Masters,0
"ATP Challenger event returns to Bangalore with enhanced prize money of $130,000",0
"See this $6 million home in River Hills with a tennis court, pool and movie theater",0
Musetti gets off to strong start at Next Gen ATP Finals,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
Content former No 1 Ash Barty rules out tennis comeback – KION546,0
"CIF-SS girls tennis playoffs: Northwood (Division 3), Segerstrom (Division 5) win championships",0
South Tahoe High Boys Tennis Team does well at state tournament,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Fort Worth Family Hopes Halloween Costumes Inspire Children to Play Tennis,0
"Girls Tennis: All-Group Teams, 2022",0
Tennis 2022: Nick Kyrgios and Rafa Nadal stun tennis fans in huge news,0
Nick Kyrgios' partner Thanasi Kokkinakis makes admission over practice with Aussie star,0
WTA Finals open with delay; defending doubles champions win,0
"Beat the world number two: ""Another miracle""",0
"King gets, disagrees with, Swiatek's choice to skip BJK Cup – KION546",0
Four Tigers Ready for ITA National Fall Championships,0
"Nadal in Sydney, Swiatek in Brisbane before Australian Open",0
Rodriguez girls tennis falls to Mountain House in playoffs opener,0
2022 NewsTribune Girls Tennis Player of the Year: L-P's Carlie Miller,0
"Television and radio – Nov. 4, 2022",0
"Girls Tennis: All-State Second Team, 2022",0
WTA Finals open with delay; defending doubles champions win,0
Love Serving Autism Match Point Gala,0
Wimbledon set to ditch controversial rule that forced some women to play braless,0
Nick Kyrgios throws down the gauntlet ahead of United Cup with confident quip,0
WTA Finals 2023 in China Tennis,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Buzzer Expands Sports Portfolio with the Addition of Men's Tennis in Partnership with ATP Media,0
Musetti gets off to strong start at Next Gen ATP Finals,0
Sports Story launches in December,0
Tennis Great Maria Navratilova Has a Message for North Texans Amid WTA Finals,0
"Holger Rune surprises Novak Djokovic in Paris and wins his first Masters 1,000",0
Defending doubles champions reach title match at WTA Finals,0
WTA Finals open with delay; defending doubles champions win,0
Jiri Lehecka On Dinner With Jordan & Rally Car Dreams  ATP Tour,0
Joseph E. Beeson,0
Defending doubles champs fall in title match at WTA Finals,0
Watson and Latinovic fall on day one of the 2022 ITA National Fall Championships,0
De Minaur stuns Medvedev at Paris Masters,0
Serena Williams' Husband Responds To Drake Calling Him A ‘Groupie',0
Swiatek's top-10 streak reaches 13; Garcia beats Coco Gauff,0
Texas Tennis Coaches Association honors Abilene Madison's Bryan as top junior high coach,0
Pensacola Catholic tennis star Justin Lyons signs with Florida State,0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
Photos: Coachella Valley High girls play Valley View High in CIF tennis,0
WTA Finals open with delay; defending doubles champions win,0
Tennessee Geared Up for ITA National Fall Championships,0
Defending doubles champions reach title match at WTA Finals,0
Rebelution to perform on Daniel Island in June,0
Elegant Church-Turned-Home for Sale in Grand Haven for $2 Million,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"WTA Chief Talks Money, China and Why Tennis Needs More Female Coaches",0
"Auger-Aliassime, Rublev in ATP Finals as Fritz, Nadal lose",0
Definidos os semifinalistas do Credit Suisse ITF BT 200 Beach Tennis World Tour em São Paulo,0
Australia into Billie Jean King Cup semifinals; Canada wins,0
WTA Finals open with delay; defending doubles champions win,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy – KION546,0
Vanden girls tennis rolls over Antelope in section playoffs opener,0
"Sports on TV: Friday, November 4, 2022",0
"A father assaults his daughter on a tennis court, he risks prison",0
"Swiatek takes 9 of last 11 games, beats Garcia at WTA Finals",0
A trio of debutants as Guernsey defend trophy,0
Wimbledon win was huge confidence boost in tough year: Djokovic,0
Alexis Ohanian seemingly responds to Drake calling him Serena Williams' ‘groupie',0
"Swiatek takes 9 of last 11 games, beats Garcia at WTA Finals",0
"Have Sania Mirza, Shoaib Malik parted ways?",0
Sports Story Will Be Going For Gold On Switch This December,0
Defending doubles champions reach title match at WTA Finals,0
Tennis-Garcia survives three-set epic to reach semis of WTA Finals,0
Australia into Billie Jean King Cup semifinals; Canada wins,0
Golf-Serena among big-name investors behind Woods and McIlroy's TMRW Sports,0
Auburn athletics review: Oct. 31-Nov. 6,0
"Djokovic and Tsitsipas reach Paris semis, Alcaraz retires",0
Women's tennis tour opens program to attract female coaches – KION546,0
Australia beats Slovakia to open Billie Jean King Cup,0
Rune entzaubert Djokovic in Paris,0
De Minaur stuns Medvedev at Paris Masters,0
"De Minaur stuns Medvedev at Paris Masters, Alcaraz advances",0
"After tragic crush, lost shoes await owners at Seoul gym",0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
Poland-US match goes to decisive doubles at BJK Cup,0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
'Play It Forward',0
Girls Tennis: Final group rankings for 2022,0
"KU Sports Calendar for the Week of November 7, 2022",0
Practice makes perfect: New Negaunee facility open to public Monday,0
"Okonkwo serving blocks, not tennis balls",0
Rafael Nadal addresses Turin debut as he waits to learn ATP Finals draw fate,0
"Mac Engel: Coco Gauff should pass on trying to be the next Serena, because that's impossible",0
"Swiatek takes 9 of last 11 games, beats Garcia at WTA Finals",0
"Sports on TV for Friday, November 4",0
"Alexis Ohanian Gets Love From Serena Williams After Responding to Drake's ""Groupie"" Diss",0
"Horse Carriage Debate, New Pickleball Courts",0
"Sports on TV: Saturday, November 5, 2022",0
"After tragic crush, lost shoes await owners at Seoul gym",0
Butler Sports Weekly Preview Nov. 2 – Nov. 8,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"Girls Tennis: All-State and full postseason honors, 2022",0
Garces girls tennis claims second consecutive section title with sweep of Clovis North,0
Jabeur rallies past Pegula to keep WTA Finals hopes alive,0
"After tragic crush, lost shoes await owners at Seoul gym",0
Taylor Jenkins Reid Serves Another Hit with ‘Carrie Soto is Back',0
Looking back on women's tennis' historic championship season,0
No. 1 Alcaraz out for rest of the season with muscle tear,0
No. 1 Alcaraz out for rest of the season with muscle tear,0
Rafael Nadal receives Jimmy Connors advice and told main reason his game will now change,0
Westminster dog show heads to unlikely location next year – The...,0
Happy Viking: Venus Williams Invites Us To Fuel Our Inner Warrior With Plant-Based Living,0
Iga Swiatek's top-10 win streak reaches 13 at WTA Finals,0
Late doubles win for US over Poland at Billie Jean King Cup,0
Raducanu swaps £5k runaround for £125k Porsche thanks to lucrative sponsorship,0
WTA Finals open with delay; defending doubles champions win,0
"Sports on TV for Tuesday, November 1",0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
"‘Glow in the Dark' tennis party is a special night for Delray Beach Open, Be Like Brit Foundation",0
TanHoldings Classic kicks off today,0
Holger Rune's coach reveals pre-match chat that helped him beat Novak Djokovic in Paris,0
"After tragic crush, lost shoes await owners at Seoul gym",0
2 incumbents lead in Chico Unified School District elections,0
Caroline Garcia powers past Aryna Sabalenka to win WTA Finals,0
Tennis Icon Venus Williams Reveals Her Biggest Hurdle As An Entrepreneur,0
Felix Auger Aliassime is Finally Hitting His Stride,0
British doubles pair backed for further rise up the rankings after BJK Cup win,0
"After tragic crush, lost shoes await owners at Seoul gym",0
Australia into Billie Jean King Cup semifinals; Canada wins,0
Freshman Sam Landau stands out for Indiana men's tennis in Fighting Irish Mini Dual event,0
Late doubles win for US over Poland at Billie Jean King Cup,0
Wang Yidi wins women's singles title at Chinese national table tennis,0
Serena Williams' retirement left a void in women's tennis. Who is poised to fill it?,0
"The Badil Tennis World Cup concludes today.. Portugal's first ""golden"" qualification",0
Men's Tennis Splits Opening Day Matches at Georgia Tech Invite,0
Indiana women's tennis fall season concludes after 2022 Roberta Alison Fall Classic,0
Becker teaching fellow cons lessons as he serves time for hiding assets,0
"The top 3 pickleball states -- yes, it's a thing",0
"ATP Finals Match Point Predictor: You could win a $1,000 gift card by answering 6 questions",0
McKeever's 2nd Year At Cornell Going Better Than Year One,0
"Despite her defeat, Caroline Garcia can still aim for the semis of the Masters",0
P-J Tennis Classic Is Nov. 17-20,0
Shapovalov advances at Paris Masters with win over Cerundolo,0
Watch: Novak Djokovic takes a unique approach to training in Paris,0
Rolex Paris Masters Final Draws,0
"After tragic crush, lost shoes await owners at Seoul gym",0
La Jolla High wins Division I girls tennis team title,0
"After tragic crush, lost shoes await owners at Seoul gym",0
WTA Needs Assurances on Peng Shuai Inquiry for China to Hold Finals,0
Choosing tennis has been no 'mistake' for Colombia's Osorio,0
"Auger-Aliassime, Rublev in ATP Finals as Fritz, Nadal lose",0
"De Minaur stuns Medvedev at Paris Masters, Alcaraz advances",0
WTA Dow Tennis Classic Results,0
Delayed Switch exclusive Sports Story will be released in December,0
No. 3 doubles team reflects on 28-3 tennis season,0
Zverev führt Deutschland an,0
Rune reaches Paris Masters semis after No. 1 Alcaraz retires,0
Garcia tops Kasatkina for final spot in semis of WTA Finals,0
Defending doubles champions reach title match at WTA Finals,0
"Coco Gauff, US tennis team ready for Billie Jean Cup Finals in Scotland",0
"CIF-SS girls tennis playoffs: Wednesday's scores, schedule for the semifinals",0
"After tragic crush, lost shoes await owners at Seoul gym",0
Netflix mulling investments in live sports streaming,0
Lehečka beats Stricker to reach final at Next Gen Finals,0
"Bears battle in 15K Norman, Kikichi earns first professional tournament title",0
"Nadal, Swiatek To Lead Countries At United Cup",0
Tennis-Badosa leads Spain to victory over Kazakhstan; Switzerland pass Italy,0
Defending doubles champions reach title match at WTA Finals,0
Billie Jean King's 'pet peeve' is Wimbledon's 'horrible' all white uniform policy,0
Resurfacing project continues at Washington Park in Meriden,0
Tennis great King says Qatar World Cup can be force for good,0
"Christ Church tops Southside Christian in girls tennis state championship, wins 19th title",0
Late doubles win for US over Poland at Billie Jean King Cup,0
"Coco Gauff, US tennis team ready for Billie Jean Cup Finals in Scotland",0
WTA Finals open with delay; defending doubles champions win,0
Voters in Hernando reject bill aimed to improve city parks,0
Rune beats Auger-Aliassime to reach Paris Masters final,0
Garcia survives three-set epic to reach semis of WTA Finals,0
"Sports on TV: Sunday, November 6, 2022",0
"Sports on TV for Sunday, November 6",0
"Garces tennis goes back-to-back, winning their second straight Central Section DI title",0
"Swiatek takes 9 of last 11 games, beats Garcia at WTA Finals",0
CLT Duo Selected to Play in ITA National Fall Championships,0
Netflix Bids for Streaming Rights to Live Sports,0
Shellaberger Tennis Center Bought By New York Developer,0
AP Interview: Tennis tour CEO still wants Peng Shuai inquiry,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
ATP Finals: Τα δεδομένα για Ναδάλ και Τσιτσιπά για το Νο1 της Παγκόσμιας κατάταξης,0
Patty Murray defeats challenger Tiffany Smiley to remain Washington's senior senator,0
"After tragic crush, lost shoes await owners at Seoul gym",0
Look: Novak Djokovic's Team Caught On Video In Bizarre Move,0
"5 Best Sports Centers in Oakland, CA",0
"SVHS Girls' Tennis: Co-Champs! — Times Publishing Group, Inc.",0
Serena Williams puts curves on display in body-hugging velvet dress,0
Shin Yu-bin wins 2 gold medals in first international competition,0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
WTA Dow Tennis Classic Results,0
WTA Finals open with delay; defending doubles champions win,0
WTA Finals open with delay; defending doubles champions win,0
Defending doubles champions reach title match at WTA Finals,0
Israel Adesanya Questions If Pereira Is Disrespecting Anderson Silva,0
Fiona Crawley Wins ITA Fall National Championship in Singles,0
"Tennis-Bencic leads Switzerland past Italy, Slovakia beat Belgium",0
CIF-Southern Section releases playoff pairings for girls tennis and 8-man football,0
No. 1 Alcaraz out for rest of the season with muscle tear,0
Down the Line: Nansemond River High product Shannon Evans II is starring in Spanish pro basketball,0
"CIF-SS girls tennis playoffs: Friday's scores, updated schedule",0
"BGSU tennis faces Toledo, Cleveland State",0
"Coco Gauff, Jessica Pegula in sync with tennis, not TikTok",0
Port Washington wins third Long Island girls tennis championship since 2017,0
Susan J. Schwager,0
"Conrad Weiser's Emma Perkins, Victoria Waltz finish second in PIAA Class 2A doubles in girls tennis",0
